"","row","col","geo","dep","sal","env","nut","enz","bac.repl","bac.rich","bac.sor","bac.repl.wt","bac.rich.wt","bac.sor.wt","fun.repl","fun.rich","fun.sor","fun.repl.wt","fun.rich.wt","fun.sor.wt"
"260","Site35","Site5",0.524370886701924,0,3.02000794465393,2.78064873678394,2.02630948485596,2.93978135934784,0.295444394819116,0.218401071907101,0.513845466726217,0.423929837317095,0.0440269536879552,0.467956791005051,0.593607305936073,0.0388127853881279,0.632420091324201,0.662908085259466,0.167685942980484,0.83059402823995
"261","Site36","Site5",0.524370886701924,20,2.93900275218796,2.25317937369664,2.39489592681962,3.19247978913661,0.328302328302328,0.180999180999181,0.509301509301509,0.516344987873888,0.01571341956346,0.532058407437348,0.60145332588038,0.0586920067076579,0.660145332588038,0.691045325122951,0.193101099410106,0.884146424533057
"262","Site37","Site5",0.777960676922913,65,3.65629956601988,4.69720794218681,2.4566331840124,1.31060195898733,0.53493356193742,0.000142877553936277,0.535076439491356,0.335083935102692,0.160187275914557,0.495271211017249,0.51007556675063,0.0604534005037783,0.570528967254408,0.57632465069474,0.0448323463766433,0.621156997071383
"263","Site38","Site5",0.777960676922913,55,1.65020400454499,3.16430613332482,1.83962933079673,1.81039671002517,0.392565055762082,0.132589838909542,0.525154894671623,0.459515331043393,0.0136072857908171,0.47312261683421,0.557151780137414,0.051842598376015,0.608994378513429,0.764285183533957,0.0831228018031406,0.847407985337098
"264","Site39","Site5",0.777960676922913,40,2.78747521843311,2.66172736377589,4.76894542469835,2.93494267525178,0.366698982064954,0.151720794958798,0.518419777023752,0.346811772230287,0.18365938093256,0.530471153162848,0.537058152793615,0.0399087799315849,0.576966932725199,0.505572103689054,0.101717433374383,0.607289537063438
"265","Site40","Site5",0.777960676922913,20,1.65964593059438,2.02780515173211,3.84308038848018,3.06533297570444,0.442034805890228,0.0629183400267738,0.504953145917001,0.40496740713126,0.131087356452253,0.536054763583514,0.585601935874168,0.0187537810042347,0.604355716878403,0.752703127730211,0.03492573824917,0.787628865979381
"266","Site41","Site5",0.777960676922913,0,1.71569681114803,1.81880861828522,3.28955857944472,2.644319175708,0.406903502141597,0.118165784832451,0.525069286974049,0.561242107340174,0.00833662194159432,0.569578729281768,0.601079784043191,0.0101979604079184,0.61127774445111,0.742606953912367,0.102558852109294,0.845165806021661
"267","Site42","Site5",0.777960676922913,20,1.40374444112299,1.5617627122924,3.10239626064496,3.30290057762521,0.428891524976934,0.07736918413075,0.506260709107684,0.371656643816217,0.115547379622679,0.487204023438896,0.542296918767507,0.0565826330532213,0.598879551820728,0.391363845923049,0.277611226707582,0.668975072630631
"268","Site43","Site5",0.777959081459307,65,3.97960243004079,4.39522066199399,2.76497494314566,2.65538363756249,0.545680033071517,0.0354140829543889,0.581094116025906,0.530843897866986,0.0431499985405863,0.573993896407572,0.440277777777778,0.169444444444444,0.609722222222222,0.556773272455152,0.0212636820724331,0.578036954527585
"269","Site44","Site5",0.777959081459307,55,2.89876682496671,3.5946308038691,2.85911573962648,1.09023112394442,0.439509954058193,0.106687085247575,0.546197039305768,0.369330737008623,0.140850615563051,0.510181352571674,0.305220883534137,0.352610441767068,0.657831325301205,0.717942032430857,0.135517118415957,0.853459150846814
"270","Site45","Site5",0.777959081459307,40,1.8892515284595,3.05767215565513,2.99070063041114,2.22998323530883,0.496067263357743,0.0507187415242745,0.546786004882018,0.397224354489196,0.0924875517121915,0.489711906201387,0.337236533957845,0.314597970335675,0.651834504293521,0.632597856563502,0.219296692619019,0.851894549182521
"271","Site46","Site5",0.777959081459307,20,1.6548197972022,4.7070722327488,2.53696949116632,1.87719653858593,0.51426209177346,0.0354140829543889,0.549676174727849,0.492486277610806,0.0064650445881121,0.498951322198918,0.451567944250871,0.173519163763066,0.625087108013937,0.390739855446323,0.401725745606354,0.792465601052676
"272","Site47","Site5",0.777959081459307,0,1.42376752003973,4.01734322831544,2.19308958515189,1.94926300160367,0.483624454148472,0.0447598253275109,0.528384279475983,0.495603791940439,0.0128924747352301,0.508496266675669,0.456816559600285,0.201998572448251,0.658815132048537,0.767414439472729,0.119180070141492,0.886594509614222
"273","Site48","Site5",0.777959081459307,20,1.247365003395,2.71888121767371,1.7321902219361,3.31833711636858,0.438880328710837,0.101181304571135,0.540061633281972,0.441585253456221,0.0878468628146048,0.529432116270826,0.544502617801047,0.102094240837696,0.646596858638743,0.746748633153113,0.12517999825226,0.871928631405373
"274","Site49","Site5",1.79074963906134,65,2.82982650254356,2.05798809469322,1.95990401071367,2.54059167114858,0.402116402116402,0.194743130227001,0.596859532343403,0.471789302927316,0.0780461318800652,0.549835434807382,0.404692082111437,0.234604105571848,0.639296187683284,0.685551388482178,0.0448244595838964,0.730375848066074
"275","Site50","Site5",1.79074963906134,55,2.5533302748134,1.83366543710605,1.85072268816545,3.23792379855445,0.489774236387782,0.0703851261620186,0.560159362549801,0.408221169756251,0.127516560063799,0.53573772982005,0.565589980224127,0.110085695451549,0.675675675675676,0.812788458419226,0.126643014919475,0.939431473338701
"276","Site51","Site5",1.79074963906134,40,0.69945520959102,1.94233437768722,1.92574779591798,2.64407558736446,0.441911105418214,0.103368771615217,0.545279877033432,0.443775835011505,0.0997227170311918,0.543498552042697,0.490842490842491,0.233699633699634,0.724542124542125,0.903996439925341,0.0518932105662504,0.955889650491591
"277","Site52","Site5",1.79074963906134,20,0.795799824171813,1.47951511665589,1.98884241316713,3.32880256756288,0.424197893705609,0.14278716629929,0.566985060004898,0.605477076042678,0.0177907253705638,0.623267801413242,0.569094622191967,0.146358066712049,0.715452688904016,0.876542140582939,0.0259942281242097,0.902536368707148
"278","Site53","Site5",1.79074963906134,0,0.968010622269401,1.45741220875127,0.844298124549908,2.78063063677032,0.427574171029668,0.12739965095986,0.554973821989529,0.54203909453817,0.0782377940615964,0.620276888599767,0.653798256537983,0.0485678704856787,0.702366127023661,0.818439666846844,0.139381469663418,0.957821136510261
"279","Site54","Site5",1.79074963906134,20,1.32654550157021,1.44554137039806,1.31463950557731,3.09976473811578,0.463187806768277,0.0958408679927667,0.559028674761044,0.544301579127584,0.132792847687119,0.677094426814703,0.565361645653616,0.117451891174519,0.682813536828135,0.945725957762083,0.0157954853381537,0.961521443100237
"280","Site55","Site5",1.84057414284587,65,2.45799894533651,2.51727654232667,1.94517011160466,2.44370419913707,0.546589259796807,0.0159651669085631,0.56255442670537,0.468064467751765,0.0263276291732212,0.494392096924987,0.478950246036085,0.0792782941498086,0.558228540185894,0.139458075090918,0.393240792910926,0.532698868001844
"281","Site56","Site5",1.84057414284587,55,1.74904375642469,2.47111968272318,1.96804281109268,3.03230132993658,0.439300664860872,0.138143314454568,0.57744397931544,0.443565615644582,0.149079373245022,0.592644988889603,0.584126984126984,0.0692063492063492,0.653333333333333,0.75261580404783,0.155459608677426,0.908075412725256
"282","Site57","Site5",1.84057414284587,40,1.33705316119109,2.66630607482727,1.82017940436561,2.72343620479141,0.412373645110218,0.147485080988917,0.559858726099135,0.528254883082082,0.0828221891558883,0.61107707223797,0.512791991101224,0.0634037819799778,0.576195773081201,0.546838478018338,0.150663794858852,0.69750227287719
"283","Site58","Site5",1.84057414284587,20,1.06712809714037,2.48870100734452,1.41896469041,2.73435057989609,0.449208525489219,0.127508413311729,0.576716938800947,0.584051156892303,0.037972866269471,0.622024023161774,0.567725210628645,0.0913804277381724,0.659105638366818,0.833528964142567,0.0876395217365854,0.921168485879153
"284","Site59","Site5",1.84057414284587,0,1.06484343365008,2.42907346141789,1.15969213650274,2.41443588435515,0.514160623888357,0.0422766452319059,0.556437269120263,0.563937695672303,0.0413667841914586,0.605304479863762,0.525965379494008,0.121171770972037,0.647137150466045,0.769741475896543,0.119894676465956,0.889636152362498
"285","Site60","Site5",1.84057414284587,20,1.07325691393112,2.00218927819424,1.00278640414717,2.71323446698861,0.445940795324609,0.110659382543514,0.556600177868124,0.539376253476947,0.12113710510353,0.660513358580477,0.561662198391421,0.128686327077748,0.690348525469169,0.805169033050627,0.125469536251742,0.93063856930237
"286","Site7","Site6",0.107501664664997,85,4.99342621484901,7.1817835598856,3.67855886482971,6.58589086451145,0.41014799154334,0.0510419812745394,0.46118997281788,0.442505294926574,0.122865717985352,0.565371012911925,0.467065868263473,0.044311377245509,0.511377245508982,0.336101536908906,0.198818880801895,0.534920417710801
"287","Site8","Site6",0.107501664664997,75,4.30207110305376,4.37608558707132,3.0418866117013,2.0143403895461,0.403956887642108,0.027609626457995,0.431566514100103,0.356123352973437,0.179784286979877,0.535907639953314,0.493827160493827,0.0148148148148148,0.508641975308642,0.52797465148177,0.104615208155112,0.632589859636882
"288","Site9","Site6",0.107501664664997,60,6.11524238270786,4.32856324735396,6.0237868917007,2.6564227597119,0.375811127985641,0.0390722076487643,0.414883335634406,0.370701403457417,0.09151583158511,0.462217235042527,0.445107398568019,0.0477326968973747,0.492840095465394,0.391933209309898,0.102850863016355,0.494784072326253
"289","Site10","Site6",0.107501664664997,40,3.9401960517694,3.0544393921107,2.72596752074051,1.37052851114353,0.392063713846584,0.0275254995109683,0.419589213357552,0.253315519111193,0.140898938285959,0.394214457397152,0.474937343358396,0,0.474937343358396,0.357240073041545,0.0624652655695312,0.419705338611076
"290","Site11","Site6",0.107501664664997,20,1.87887154464924,2.74102649063138,2.00153202457804,1.17432632459996,0.414370917353025,0.0116444191990912,0.426015336552116,0.249698926723396,0.110305308153461,0.360004234876858,0.485840151038389,0.00440528634361234,0.490245437382001,0.405854486721151,0.0673955339313539,0.473250020652505
"291","Site12","Site6",0.107501664664997,0,1.0346677169891,2.28885046988908,2.28758405751315,1.72790716687989,0.384244594408484,0.0414543451315246,0.425698939540008,0.244114166353004,0.137974181340983,0.382088347693988,0.437132784958872,0.0622796709753232,0.499412455934195,0.364931481001014,0.116196900724108,0.481128381725122
"292","Site13","Site6",0.206798682279277,85,3.81818163882967,3.69286721459324,1.95890497172784,1.93672938143168,0.444962686567164,0.082089552238806,0.52705223880597,0.45397475851857,0.155639732089051,0.609614490607621,0.438292964244521,0.0795847750865052,0.517877739331027,0.338644977688541,0.203027892513644,0.541672870202186
"293","Site14","Site6",0.206798682279277,75,2.30577329449134,2.70391811909984,1.7643104879056,0.773896392544091,0.439849056603774,0.0505660377358491,0.490415094339623,0.276623264637406,0.315355852218834,0.59197911685624,0.447741935483871,0.0296774193548387,0.47741935483871,0.373649611120535,0.129277151269116,0.502926762389651
"294","Site15","Site6",0.206798682279277,60,3.57644226129723,1.25616990737442,3.14302369533186,1.62165722113753,0.381132585484525,0.0593323422084065,0.440464927692931,0.267093154160933,0.199378138346348,0.466471292507282,0.436876100998238,0.0628302994715208,0.499706400469759,0.359141495188188,0.113126091710808,0.472267586898997
"295","Site16","Site6",0.206798682279277,40,1.55206403893468,1.25285464200779,2.92217616490433,1.42886562045662,0.354284214669991,0.0867340244062459,0.441018239076237,0.339968138060141,0.040137365873011,0.380105503933152,0.445890005913661,0.0561797752808989,0.502069781194559,0.316062618017908,0.23919108241457,0.555253700432479
"296","Site17","Site6",0.206798682279277,20,1.08576393040481,1.64689182776105,2.43750574328473,1.135970992793,0.411275010953702,0.0165035782094348,0.427778589163137,0.213968675067599,0.14141115249222,0.355379827559818,0.471384615384615,0.0178461538461538,0.489230769230769,0.381439918721714,0.134788029925187,0.516227948646901
"297","Site18","Site6",0.206798682279277,0,1.15296384077421,1.58524959982425,1.92127873012158,0.432194284711754,0.412395018824211,0.00781928757602085,0.420214306400232,0.259638517255521,0.0837119634190055,0.343350480674527,0.46875,0.0390625,0.5078125,0.253690311829069,0.139498956920513,0.393189268749582
"298","Site19","Site6",0.206757905278401,85,4.77020660326619,3.53867565725338,2.27871636605517,1.893223834217,0.386989157631359,0.160967472894078,0.547956630525438,0.389361504560682,0.198534296183599,0.58789580074428,0.582089552238806,0.00746268656716418,0.58955223880597,0.715047364303658,0.0325598928009873,0.747607257104646
"299","Site20","Site6",0.206757905278401,75,3.67826212032816,2.90168786156306,1.5988209926924,1.45132818964097,0.452865643595365,0.0898841215158158,0.542749765111181,0.42070416770796,0.215477057142547,0.636181224850507,0.565270935960591,0.0172413793103448,0.582512315270936,0.785387981470499,0.00102585474537965,0.786413836215878
"300","Site21","Site6",0.206757905278401,60,2.04355399750795,3.11236100520022,2.4951333119171,1.41321880920962,0.482013323464101,0.0303478904515174,0.512361213915618,0.354169972946938,0.238579954161115,0.592749927108054,0.524307692307692,0.0178461538461538,0.542153846153846,0.690419905661415,0.0299893346820746,0.720409240343489
"301","Site22","Site6",0.206757905278401,40,1.69963131938538,3.31754838357343,2.12063652427974,1.59079922736685,0.449676280164803,0.024131842260153,0.473808122424956,0.273844669422083,0.208225924912513,0.482070594334596,0.567979669631512,0.0139771283354511,0.581956797966963,0.758239891267414,0.00530389908256881,0.763543790349983
"302","Site23","Site6",0.206757905278401,20,1.12636711312523,3.05703639803983,1.64648063787401,1.23920159963237,0.418333333333333,0.0333333333333333,0.451666666666667,0.366743197197903,0.0656860596938144,0.432429256891717,0.494652406417112,0.0668449197860963,0.561497326203209,0.603530499717522,0.182638500942119,0.786169000659641
"303","Site24","Site6",0.206757905278401,0,1.62994771459282,2.48253904308027,2.29260511588255,1.81258112601354,0.418728162124389,0.0272536687631027,0.445981830887491,0.320953039256728,0.089050497970151,0.410003537226879,0.526517571884984,0.0198083067092652,0.546325878594249,0.60408963901668,0.118695492647681,0.722785131664362
"304","Site25","Site6",0.426091398881457,85,9.80288608080034,5.97073303848504,3.73628976156213,3.90137719627058,0.340594059405941,0.148514851485149,0.489108910891089,0.339484201874539,0.183817019009958,0.523301220884497,0.480565371024735,0.0600706713780919,0.540636042402827,0.408845517715272,0.00202680928017642,0.410872326995448
"305","Site26","Site6",0.426091398881457,75,5.95359674774871,5.51770818693753,2.82128792917183,2.23989649987225,0.426811381636844,0.0208272220592549,0.447638603696099,0.293783072526104,0.187045473839101,0.480828546365206,0.546130030959752,0.0117647058823529,0.557894736842105,0.533429555487438,0.0956099044456083,0.629039459933047
"306","Site27","Site6",0.426091398881457,60,3.75346424142356,2.19870201040133,2.84216403649813,1.50138125526077,0.391978609625668,0.0695187165775401,0.461497326203209,0.353887500946324,0.058596411537588,0.412483912483912,0.526315789473684,0.0344827586206897,0.560798548094374,0.535788194614814,0.0814993549206423,0.617287549535456
"307","Site28","Site6",0.426091398881457,40,2.34188318815027,1.99679434788761,1.94609348181568,2.31893900826889,0.453007251528508,0.0103796388454429,0.463386890373951,0.363992609687621,0.103260547961418,0.467253157649039,0.515863689776733,0.0622796709753232,0.578143360752056,0.393587339635164,0.195182772418859,0.588770112054023
"308","Site29","Site6",0.426091398881457,20,1.5436299649997,3.04076978823161,1.54184644079275,2.13661812572296,0.457209167391935,0.00957354221061793,0.466782709602553,0.391437136263295,0.0523028296207104,0.443739965884006,0.464907355418304,0.103874227961819,0.568781583380124,0.259652457188343,0.343021003003435,0.602673460191778
"309","Site30","Site6",0.426091398881457,0,1.05582775093192,2.54084976580481,1.96436056001918,2.62565866919655,0.453267642370671,0.00854948558179974,0.461817127952471,0.376483423933849,0.0705918382972207,0.44707526223107,0.458663646659117,0.0962627406568516,0.554926387315968,0.307947571970606,0.238089622161945,0.54603719413255
"310","Site31","Site6",0.524370886701924,85,4.00072754620928,4.07951618356074,2.76732826470508,4.59142113193354,0.530157835400225,0.0191657271702368,0.549323562570462,0.441603122547935,0.125324427096956,0.566927549644891,0.52960745176314,0.06187624750499,0.59148369926813,0.389427915662822,0.0683450468302279,0.45777296249305
"311","Site32","Site6",0.524370886701924,75,3.28341394350742,4.43069061507881,3.25345395153702,5.25662419958431,0.35106013208203,0.193604449078902,0.544664581160932,0.438702935562641,0.192821573666308,0.631524509228948,0.572307692307692,0.0178461538461538,0.590153846153846,0.711720387469552,0.0351730069058568,0.746893394375409
"312","Site33","Site6",0.524370886701924,60,3.59354093830015,3.61542261712194,2.4310323278702,1.34342280080103,0.309143364403018,0.227696404793609,0.536839769196627,0.421288383332351,0.0988389226144869,0.520127305946838,0.579354838709677,0.0296774193548387,0.609032258064516,0.662461847885535,0.101797780561387,0.764259628446922
"313","Site34","Site6",0.524370886701924,40,3.33771321710705,2.89383539358628,2.62782943167936,0.747873797902029,0.288195207737964,0.234996702571994,0.523191910309958,0.363500790455648,0.0739700074885272,0.437470797944175,0.524032825322392,0.0644783118405627,0.588511137162954,0.496574785513953,0.0690948931350199,0.565669678648973
"314","Site35","Site6",0.524370886701924,20,2.9894656546507,2.78369172980514,2.09408613329968,2.54905184778131,0.285362578334825,0.221128021486124,0.506490599820949,0.36243715402976,0.0651820628713626,0.427619216901122,0.558548009367681,0.0655737704918033,0.624121779859485,0.792859330429346,0.051590907365176,0.844450237794522
"315","Site36","Site6",0.524370886701924,0,2.87246816710105,2.23193097462989,2.45387745258443,2.67634908257132,0.326257769438255,0.183769203705875,0.51002697314413,0.438506507149831,0.0369171064502972,0.475423613600129,0.573065902578797,0.0853868194842407,0.658452722063037,0.824758304290468,0.0777511961722488,0.902509500462717
"316","Site37","Site6",0.777960676922913,85,3.49509860250082,4.69339887524463,2.51671969650853,0.476200810718238,0.514113769881072,0.00272245307350623,0.516836222954578,0.312107244643046,0.180788853312691,0.492896097955737,0.545336787564767,0.0336787564766839,0.579015544041451,0.566481070636227,0.0726572675874902,0.639138338223717
"317","Site38","Site6",0.777960676922913,75,1.58713001327774,3.17095572818037,1.88400356604859,1.46445994529965,0.384596273291925,0.135403726708075,0.52,0.400157877533904,0.0348132296439738,0.434971107177877,0.563904945407836,0.0250481695568401,0.588953114964676,0.804890234712496,0.0343194220932832,0.839209656805779
"318","Site39","Site6",0.777960676922913,60,2.42174737623499,2.73961436808105,4.87406691454524,2.28166630911434,0.371234207968902,0.154518950437318,0.52575315840622,0.34069189793109,0.163078826087824,0.503770724018913,0.519298245614035,0.0666666666666667,0.585964912280702,0.617813903441846,0.0155762564404175,0.633390159882263
"319","Site40","Site6",0.777960676922913,40,1.4250705715837,2.12159891160058,3.96723748934918,2.42732118679517,0.455570469798658,0.0657718120805369,0.521342281879195,0.399464396982593,0.110177783080778,0.509642180063371,0.605344934742076,0.00807955251709136,0.613424487259167,0.639428941926246,0.151414585580353,0.790843527506599
"320","Site41","Site6",0.777960676922913,20,1.44737579573009,1.92277363005824,3.40780966111519,2.0725122967018,0.408436473857035,0.120990149027532,0.529426622884567,0.53497482826478,0.012881650589755,0.547856478854535,0.603820086260012,0.0166358595194085,0.620455945779421,0.59860724053034,0.217060004287413,0.815667244817752
"321","Site42","Site6",0.777960676922913,0,1.3222001361984,1.64818586611752,3.22143205794972,2.69078921836251,0.434782608695652,0.0802167305405048,0.514999339236157,0.369322336168961,0.0945632026678106,0.463885538836772,0.513497989661114,0.0832854681217691,0.596783457782883,0.51686433735798,0.165896463297361,0.682760800655341
"322","Site43","Site6",0.777959081459307,85,3.65201328089869,4.39334675926414,2.79389753528927,2.44747760177047,0.533093823407489,0.0382755285339229,0.571369351941412,0.531119673976817,0.0643071214499786,0.595426795426795,0.478510028653295,0.143266475644699,0.621776504297994,0.506622446159406,0.138028117682432,0.644650563841839
"323","Site44","Site6",0.777959081459307,75,2.56431695634884,3.5954517074227,2.8721586583511,1.76095105695363,0.436796315250768,0.109518935516888,0.546315250767656,0.377025291700847,0.161583751285007,0.538609042985854,0.331390507910075,0.328892589508743,0.660283097418818,0.647523010377164,0.248678694490173,0.896201704867336
"324","Site45","Site6",0.777959081459307,60,1.57955029767217,3.12499457905128,3.06558251165289,1.87338255854137,0.493336959477835,0.0535762850149578,0.546913244492793,0.363124191247221,0.113480871959919,0.47660506320714,0.357316087308003,0.290218270008084,0.647534357316087,0.534721188537082,0.327981797690688,0.86270298622777
"325","Site46","Site6",0.777959081459307,40,1.39098861876067,4.79198077985576,2.60845610462722,0.986844197761116,0.512643360508498,0.0382755285339229,0.550918889042421,0.484311170108221,0.0147529731217098,0.49906414322993,0.470165348670022,0.147375988497484,0.617541337167505,0.328043679555541,0.49552188767202,0.823565567227562
"326","Site47","Site6",0.777959081459307,20,1.2446337973943,4.10331819185308,2.2459413073915,1.32458048958089,0.489053092501368,0.0476190476190476,0.536672140120416,0.462146318892137,0.00832579674960414,0.470472115641741,0.470154753131909,0.176123802505527,0.646278555637436,0.693062269447068,0.233035746604846,0.926098016051914
"327","Site48","Site6",0.777959081459307,0,1.16127215228993,2.81319759590537,1.72744580677068,2.67237038553747,0.438722966014418,0.104016477857878,0.542739443872297,0.438301765587588,0.0667552843878008,0.505057049975389,0.571428571428571,0.0754716981132075,0.646900269541779,0.620012033933046,0.238787614305834,0.85879964823888
"328","Site49","Site6",1.79074963906134,85,2.46049594152247,2.00317565889914,1.95177924003715,1.76170069482798,0.388080150710738,0.191984928926186,0.580065079636924,0.472400715282281,0.0990980369038496,0.571498752186131,0.41969696969697,0.209090909090909,0.628787878787879,0.598029251363411,0.161087010411502,0.759116261774913
"329","Site50","Site6",1.79074963906134,75,2.22888660603019,1.75332922808009,1.85006829405804,2.65779840823284,0.484420772303595,0.0732356857523302,0.557656458055925,0.40948273567074,0.106588930596598,0.516071666267338,0.59877800407332,0.0835030549898167,0.682281059063136,0.957152824763194,0.00967840832205683,0.96683123308525
"330","Site51","Site6",1.79074963906134,60,0.732206408786344,1.93705366267531,1.93770622723489,2.14888395263839,0.439707204314884,0.106202645434699,0.545909849749583,0.389991083742691,0.120683379361703,0.510674463104394,0.51778955336866,0.208175624526874,0.725965177895534,0.89749000381078,0.0656136778582276,0.963103681669008
"331","Site52","Site6",1.79074963906134,40,1.06115957846126,1.43933593663318,2.03456623619988,2.72638527969092,0.428185612570587,0.14559292904493,0.573778541615517,0.580093647404962,0.0034265621355914,0.583520209540554,0.593684210526316,0.12,0.713684210526316,0.765974835479169,0.142668073505285,0.908642908984454
"332","Site53","Site6",1.79074963906134,20,1.25037714086479,1.41053576197133,0.823855896089539,2.16221496773906,0.423894026493377,0.13021744563859,0.554111472131967,0.522812646626639,0.0571166073370214,0.57992925396366,0.669654289372599,0.0217669654289373,0.691421254801536,0.938096492577996,0.022642916948149,0.960739409526145
"333","Site54","Site6",1.79074963906134,0,1.63552521418715,1.41854235880233,1.37404545794307,2.5295481107903,0.45972545972546,0.0986790986790987,0.558404558404558,0.522297173918221,0.111892090728896,0.634189264647117,0.600136705399863,0.0909090909090909,0.691045796308954,0.832930294419926,0.132658243153376,0.965588537573303
"334","Site55","Site6",1.84057414284587,85,2.27898741733132,2.4791106355323,1.94390106287378,1.97657961435068,0.540320232896652,0.0131004366812227,0.553420669577875,0.45373928189057,0.0475170818649744,0.501256363755544,0.469467787114846,0.105882352941176,0.575350140056022,0.30525489422705,0.289462905513543,0.594717799740593
"335","Site56","Site6",1.84057414284587,75,1.59565768691881,2.40212728469309,1.96614740138281,2.60192426452544,0.425080227104419,0.140952851147865,0.566033078252283,0.37384363344836,0.169758444002928,0.543602077451288,0.603527106466362,0.0424559111691705,0.645983017635532,0.873441418892234,0.0390626202114182,0.912504039103652
"336","Site57","Site6",1.84057414284587,60,1.13487768857323,2.6644216427189,1.79294417848459,2.34105799891116,0.408497130997436,0.150286900256379,0.558784031253815,0.473412758455091,0.103855692755034,0.577268451210126,0.507411630558723,0.0900798175598632,0.597491448118586,0.678351780347357,0.0341583367271715,0.712510117074529
"337","Site58","Site6",1.84057414284587,40,0.968421363191957,2.49963614737454,1.36377437469729,2.33387053011612,0.460327377233537,0.130326127702112,0.590653504935649,0.56163789567439,0.0167703828710052,0.578408278545395,0.607071380920614,0.0647098065376918,0.671781187458306,0.903317650162695,0.0297742063143083,0.933091856477003
"338","Site59","Site6",1.84057414284587,20,1.15183305124917,2.44737980018476,1.09286369058583,2.21282171906635,0.516943339278365,0.0451365070654411,0.562079846343806,0.498671808461799,0.0625279015206922,0.561199709982491,0.566529492455418,0.0946502057613169,0.661179698216735,0.909571863490239,0.00282621191799195,0.912398075408231
"339","Site60","Site6",1.84057414284587,0,1.25667330222993,2.01165018136597,0.981913606361126,2.35669217279477,0.438924977709846,0.11348872755063,0.552413705260476,0.519554690390772,0.100178574301388,0.61973326469216,0.596685082872928,0.102209944751381,0.698895027624309,0.936649440479687,0.00848608012955363,0.945135520609241
"340","Site8","Site7",0,10,3.61634910533841,3.15383490334054,1.34757254520222,4.63200574586008,0.371406371406371,0.0234654234654235,0.394871794871795,0.333401956154054,0.0582042618808304,0.391606218034885,0.393152302243211,0.0295159386068477,0.422668240850059,0.472475521631683,0.0962046798260706,0.568680201457753
"341","Site9","Site7",0,25,3.06516046847097,5.49455893065639,2.87456060457428,4.16572343590685,0.352498189717596,0.089934829833454,0.44243301955105,0.37074028382102,0.0317063981620336,0.402446681983054,0.430857142857143,0.00342857142857143,0.434285714285714,0.198715751915699,0.0979714050159699,0.296687156931669
"342","Site10","Site7",0,45,2.58740654171035,6.00998927054434,1.88680561022013,6.37552542970164,0.382167473236545,0.0784572517964511,0.460624725032996,0.438813484263439,0.0183509047260184,0.457164388989457,0.434730538922156,0.044311377245509,0.479041916167665,0.138154027042916,0.258078992599773,0.396233019642689
"343","Site11","Site7",0,65,3.32231016807489,6.45553117617236,3.34598386788408,5.90575456236699,0.38991646778043,0.0626491646778043,0.452565632458234,0.41494213481665,0.0127329765639417,0.427675111380592,0.422128683102826,0.0487071557426338,0.47083583884546,0.231460274348979,0.262694439377254,0.494154713726232
"344","Site12","Site7",0,85,4.50511941242034,5.65921498744812,4.21198056463975,6.55745059237151,0.361692907698974,0.0923010255669507,0.453993933265925,0.446498981338746,0.0153690032612653,0.461867984600011,0.458333333333333,0.018018018018018,0.476351351351351,0.391383405937836,0.0845758633229907,0.475959269260827
"345","Site13","Site7",0.099957062406814,0,2.00365660349917,3.84581644129422,1.7839240130521,5.89254911697241,0.382343288480473,0.0311782080735149,0.413521496553988,0.317943502290341,0.0334129630943652,0.351356465384706,0.367256637168142,0.0353982300884956,0.402654867256637,0.306842961352966,0.00438605837186672,0.311229019724833
"346","Site14","Site7",0.099957062406814,10,2.80319871020033,4.54420049016074,2.19970143760686,6.3009665392666,0.456815651344043,0.00047717512327024,0.457292826467314,0.286493935800525,0.200249069423523,0.486743005224048,0.38423645320197,0.0738916256157636,0.458128078817734,0.349553336836574,0.0713762958008885,0.420929632637462
"347","Site15","Site7",0.099957062406814,25,3.04063331811431,6.10965067755147,2.45722027614516,6.32182082361092,0.342727658971817,0.110041070669877,0.452768729641694,0.378634546082836,0.0784337924338912,0.457068338516727,0.433314575126618,0.0185706246482836,0.451885199774902,0.312728909305357,0.0876645043143584,0.400393413619716
"348","Site16","Site7",0.099957062406814,45,4.96408226202557,6.45461388080739,3.5454648150271,6.57561756612786,0.331731429356035,0.137168749141837,0.468900178497872,0.470094886349726,0.0831383494042061,0.553233235753932,0.447592067988669,0.0118980169971671,0.459490084985836,0.330615409840545,0.0423879924030224,0.373003402243568
"349","Site17","Site7",0.099957062406814,65,5.59176259171239,6.52689496592102,3.63847868671754,6.31905990387526,0.431709940082962,0.0345675218927639,0.466277461975726,0.475969124814415,0.0188733511080709,0.494842475922486,0.467333725721012,0.0264861683343143,0.493819894055327,0.470697593077675,0.0657940258446659,0.536491618922341
"350","Site18","Site7",0.099957062406814,85,5.73368106744922,6.67424565957285,3.61558096192855,6.30812306961215,0.415042630937881,0.0432399512789281,0.458282582216809,0.447748289051394,0.0395606489148116,0.487308937966206,0.386335403726708,0.0832298136645963,0.469565217391304,0.0873358304490067,0.329187805224977,0.416523635673984
"351","Site19","Site7",0.0999211151608538,0,2.60406487951824,3.9813293458814,2.18305056645521,7.23630357018385,0.315007954746332,0.110836132225561,0.425844086971893,0.260661539536585,0.0775605164398371,0.338222055976422,0.429250891795482,0.0368608799048751,0.466111771700357,0.436312078000762,0.167342281851248,0.60365435985201
